1553705412.421719	40.162851	-88.307693	122.189758
1553705412.445008	40.162851	-88.307693	122.189835
1553705412.462400	40.162851	-88.307693	122.189903
1553705412.481898	40.162851	-88.307693	122.190018
1553705427.341651	40.162865	-88.307689	123.151436
1553705427.361130	40.162865	-88.307689	123.162102
1553705427.381146	40.162865	-88.307689	123.167328
1553705427.401164	40.162865	-88.307689	123.174149
1553705427.421187	40.162865	-88.307689	123.179916
1553705427.441489	40.162865	-88.307689	123.186035
1553705427.461165	40.162865	-88.307689	123.193321
1553705427.481180	40.162865	-88.307689	123.201340
1553705427.501168	40.162865	-88.307689	123.206947
1553705427.521092	40.162865	-88.307689	123.210762
1553705427.541628	40.162865	-88.307689	123.215210
1553705427.561171	40.162865	-88.307689	123.221848
1553705427.581183	40.162865	-88.307689	123.230690
1553705427.601169	40.162865	-88.307689	123.236282
1553705427.621161	40.162865	-88.307689	123.243301
1553705427.641538	40.162865	-88.307689	123.251205
1553705427.661197	40.162865	-88.307689	123.259987
1553705427.681183	40.162865	-88.307689	123.270050
1553705427.701187	40.162866	-88.307689	123.278610
1553705427.721169	40.162866	-88.307689	123.286682
1553705427.741694	40.162866	-88.307689	123.296516
1553705427.761170	40.162866	-88.307689	123.312904
1553705427.781189	40.162866	-88.307689	123.327538
1553705427.801200	40.162866	-88.307689	123.341446
1553705427.821163	40.162866	-88.307689	123.358681
1553705427.841695	40.162866	-88.307689	123.373619
1553705427.861173	40.162866	-88.307689	123.385857
1553705427.881216	40.162866	-88.307689	123.402458
1553705427.901166	40.162866	-88.307689	123.415901
1553705427.921167	40.162866	-88.307689	123.428955
1553705427.941664	40.162866	-88.307689	123.445389
1553705427.961171	40.162866	-88.307689	123.457489
1553705427.981126	40.162866	-88.307689	123.466370
1553705428.001180	40.162866	-88.307689	123.473442
1553705428.021163	40.162866	-88.307689	123.480179
1553705428.041493	40.162866	-88.307689	123.487968
1553705428.061170	40.162866	-88.307689	123.496742
1553705428.081182	40.162866	-88.307689	123.510529
1553705428.101160	40.162866	-88.307689	123.524300
1553705428.121160	40.162866	-88.307689	123.538300
1553705428.141614	40.162866	-88.307689	123.555725
1553705428.161169	40.162867	-88.307689	123.575722
1553705428.181162	40.162867	-88.307689	123.599335
1553705428.201186	40.162867	-88.307688	123.627907
1553705428.221170	40.162867	-88.307688	123.652641
1553705428.241476	40.162867	-88.307688	123.673248
1553705428.261161	40.162867	-88.307688	123.692032
1553705428.281173	40.162867	-88.307688	123.709175
1553705428.301165	40.162867	-88.307688	123.726624
1553705428.321172	40.162867	-88.307688	123.747627
1553705428.341645	40.162867	-88.307688	123.770866
1553705428.361193	40.162867	-88.307688	123.791580
1553705428.381172	40.162867	-88.307688	123.816521
1553705428.401236	40.162867	-88.307688	123.842178
1553705428.421219	40.162867	-88.307688	123.869133
1553705428.441561	40.162867	-88.307688	123.894386
1553705428.461219	40.162867	-88.307688	123.919769
1553705428.481181	40.162867	-88.307688	123.947128
1553705428.501215	40.162867	-88.307688	123.970970
1553705428.521222	40.162867	-88.307688	123.996696
1553705428.541742	40.162867	-88.307688	124.022209
1553705428.561220	40.162867	-88.307688	124.048752
1553705428.581169	40.162867	-88.307688	124.077286
1553705428.601218	40.162867	-88.307688	124.104691
1553705428.621227	40.162867	-88.307688	124.133705
1553705428.641546	40.162867	-88.307688	124.162514
1553705428.661223	40.162867	-88.307688	124.191452
1553705428.681159	40.162867	-88.307688	124.222397
1553705428.701223	40.162867	-88.307688	124.255981
1553705428.721220	40.162868	-88.307688	124.290245
1553705428.741665	40.162868	-88.307688	124.327667
1553705428.761216	40.162868	-88.307688	124.364204
1553705428.781160	40.162868	-88.307688	124.401901
1553705428.801235	40.162868	-88.307688	124.436272
1553705428.821224	40.162868	-88.307688	124.472923
1553705428.841501	40.162868	-88.307688	124.510262
1553705428.861227	40.162868	-88.307688	124.546379
1553705428.881185	40.162868	-88.307688	124.583557
1553705428.901217	40.162868	-88.307688	124.622063
1553705428.921219	40.162868	-88.307688	124.659538
1553705428.941638	40.162868	-88.307688	124.701363
1553705428.961228	40.162868	-88.307688	124.741463
1553705428.981173	40.162868	-88.307688	124.787247
1553705429.001219	40.162868	-88.307688	124.835106
1553705429.021229	40.162868	-88.307688	124.885345
1553705429.041509	40.162868	-88.307688	124.935020
1553705429.061225	40.162868	-88.307688	124.986710
1553705429.081184	40.162868	-88.307688	125.036186
1553705429.101217	40.162868	-88.307688	125.085060
1553705429.121221	40.162869	-88.307688	125.132721
1553705429.141750	40.162869	-88.307688	125.181450
1553705429.161216	40.162869	-88.307688	125.233078
1553705429.181179	40.162869	-88.307688	125.284523
1553705429.201218	40.162869	-88.307688	125.338615
1553705429.221166	40.162869	-88.307688	125.395508
1553705429.241483	40.162869	-88.307688	125.455513
1553705429.261143	40.162869	-88.307688	125.515999
1553705429.281166	40.162869	-88.307688	125.574989
1553705429.301167	40.162869	-88.307688	125.638443
1553705429.321172	40.162869	-88.307688	125.703331
1553705429.341672	40.162869	-88.307688	125.769569
1553705429.361167	40.162869	-88.307688	125.834679
1553705429.381169	40.162869	-88.307688	125.899979
1553705429.401168	40.162869	-88.307688	125.966614
1553705429.421165	40.162869	-88.307688	126.033791
1553705429.441427	40.162869	-88.307688	126.096901
1553705429.461159	40.162869	-88.307688	126.160042
1553705429.481178	40.162869	-88.307688	126.223930
1553705429.501156	40.162869	-88.307688	126.287804
1553705429.521168	40.162869	-88.307688	126.351837
1553705429.541581	40.162869	-88.307688	126.414978
1553705429.561168	40.162870	-88.307688	126.479866
