1555442429.318240	29.000000
1555442429.418205	29.000000
1555442429.518160	29.000000
1555442429.618164	29.000000
1555442429.718247	29.000000
1555442429.818136	29.000000
1555442429.918213	29.000000
1555442430.018264	29.000000
1555442430.118242	29.000000
1555442430.218151	29.000000
1555442430.318134	29.000000
1555442430.418137	29.000000
1555442430.518164	29.000000
1555442430.618220	29.000000
1555442430.718187	29.000000
1555442430.818175	29.000000
1555442430.918137	29.000000
1555442431.018167	29.000000
1555442431.118136	29.000000
1555442431.218173	29.000000
1555442431.318177	29.000000
1555442431.418220	29.000000
1555442431.518258	29.000000
1555442431.618198	29.000000
1555442431.718247	29.000000
1555442431.818194	29.000000
1555442431.918079	29.000000
1555442432.018108	29.000000
1555442432.118119	29.000000
1555442432.218107	29.000000
1555442432.318116	29.000000
1555442432.418136	29.000000
1555442432.518141	29.000000
1555442432.618167	29.000000
1555442432.718203	29.000000
1555442432.818178	29.000000
1555442432.918115	29.000000
1555442433.018038	29.000000
1555442433.118125	29.000000
1555442433.218085	29.000000
1555442433.318092	29.000000
1555442433.418095	29.000000
1555442433.518126	29.000000
1555442433.618192	29.000000
1555442433.718063	29.000000
1555442433.818088	29.000000
1555442433.918086	29.000000
1555442434.018080	29.000000
1555442434.118059	29.000000
1555442434.218136	29.000000
1555442434.318150	29.000000
1555442434.418087	29.000000
1555442434.518084	29.000000
1555442434.618061	29.000000
1555442434.718132	29.000000
1555442434.818111	29.000000
1555442434.918189	29.000000
1555442435.018109	29.000000
1555442435.118076	29.000000
1555442435.218046	29.000000
1555442435.318094	29.000000
1555442435.418061	29.000000
1555442435.518120	29.000000
1555442435.618110	29.000000
1555442435.718136	29.000000
1555442435.818038	29.000000
1555442435.918058	29.000000
1555442436.018006	29.000000
1555442436.118051	29.000000
1555442436.218139	29.000000
1555442436.318087	29.000000
1555442436.418060	29.000000
1555442436.518030	29.000000
1555442436.618005	29.000000
1555442436.718058	29.000000
1555442436.818036	29.000000
1555442436.918063	29.000000
1555442437.018050	29.000000
1555442437.118071	29.000000
1555442437.218007	29.000000
1555442437.318008	29.000000
1555442437.418006	29.000000
1555442437.518003	29.000000
1555442437.617955	29.000000
1555442437.718008	29.000000
1555442437.817956	29.000000
1555442437.917928	29.000000
1555442438.017940	29.000000
1555442438.117935	29.000000
1555442438.217982	28.000000
1555442438.318037	28.000000
1555442438.418035	28.000000
1555442438.517949	28.000000
1555442438.617996	28.000000
1555442438.718036	28.000000
1555442438.818020	28.000000
1555442438.917972	28.000000
1555442439.017982	28.000000
1555442439.117959	28.000000
1555442439.217995	28.000000
1555442439.317942	28.000000
1555442439.417910	28.000000
1555442439.517876	28.000000
1555442439.617966	28.000000
1555442439.717981	28.000000
1555442439.817981	28.000000
1555442439.917959	28.000000
1555442440.017905	28.000000
1555442440.117932	28.000000
1555442440.217823	28.000000
1555442440.317865	28.000000
1555442440.417887	28.000000
1555442440.517993	28.000000
1555442440.617936	28.000000
1555442440.717879	28.000000
1555442440.817873	28.000000
1555442440.917881	28.000000
1555442441.017935	28.000000
1555442441.118010	28.000000
1555442441.217974	28.000000
1555442441.317957	28.000000
1555442441.417879	28.000000
1555442441.517898	28.000000
1555442441.617886	28.000000
1555442441.717904	28.000000
1555442441.817935	28.000000
1555442441.917953	28.000000
1555442442.017899	28.000000
1555442442.117840	28.000000
1555442442.217858	28.000000
1555442442.317853	28.000000
1555442442.417840	28.000000
1555442442.517900	28.000000
1555442442.617853	28.000000
1555442442.717934	28.000000
1555442442.817792	28.000000
1555442442.917847	28.000000
1555442443.017822	28.000000
1555442443.117799	28.000000
1555442443.217824	28.000000
1555442443.317817	28.000000
1555442443.417852	28.000000
1555442443.517821	28.000000
1555442443.617778	28.000000
1555442443.717849	28.000000
1555442443.817776	28.000000
1555442443.917788	28.000000
1555442444.017895	28.000000
1555442444.117798	28.000000
1555442444.217830	28.000000
1555442444.317737	28.000000
1555442444.417772	28.000000
1555442444.517754	28.000000
1555442444.617781	28.000000
1555442444.717825	28.000000
1555442444.817775	28.000000
1555442444.917752	28.000000
1555442445.017784	28.000000
1555442445.117831	28.000000
1555442445.217772	28.000000
1555442445.317822	28.000000
1555442445.417793	28.000000
1555442445.517773	28.000000
1555442445.617782	28.000000
1555442445.717798	28.000000
1555442445.817772	28.000000
1555442445.917774	28.000000
1555442446.017793	28.000000
1555442446.117767	28.000000
1555442446.217781	28.000000
1555442446.317775	28.000000
1555442446.417773	28.000000
1555442446.517778	28.000000
1555442446.617782	28.000000
1555442446.717772	28.000000
1555442446.817771	28.000000
1555442446.917782	28.000000
1555442447.017829	28.000000
1555442447.117779	28.000000
1555442447.217779	28.000000
1555442447.317778	28.000000
1555442447.417781	28.000000
1555442447.517793	28.000000
1555442447.617801	28.000000
1555442447.717703	28.000000
1555442447.817703	28.000000
1555442447.917734	28.000000
1555442448.017703	27.000000
1555442448.117712	27.000000
1555442448.217708	27.000000
1555442448.317780	27.000000
1555442448.417709	27.000000
1555442448.517707	27.000000
1555442448.617713	27.000000
1555442448.717707	27.000000
1555442448.817714	27.000000
1555442448.917709	27.000000
1555442449.017790	27.000000
1555442449.117793	27.000000
1555442449.217730	27.000000
1555442449.317689	27.000000
1555442449.417724	27.000000
1555442449.517785	27.000000
1555442449.617788	27.000000
1555442449.717783	27.000000
1555442449.817780	27.000000
1555442449.917730	27.000000
1555442450.017779	27.000000
1555442450.117773	27.000000
1555442450.217743	27.000000
1555442450.317773	27.000000
1555442450.417725	27.000000
1555442450.517770	27.000000
1555442450.617766	27.000000
1555442450.717769	27.000000
1555442450.817692	27.000000
1555442450.917759	27.000000
1555442451.017773	27.000000
1555442451.117772	27.000000
1555442451.217746	27.000000
1555442451.317690	27.000000
1555442451.417688	27.000000
1555442451.517744	27.000000
1555442451.617692	27.000000
1555442451.717773	27.000000
1555442451.817774	27.000000
1555442451.917691	27.000000
1555442452.017694	27.000000
1555442452.117693	27.000000
1555442452.217690	27.000000
1555442452.317753	27.000000
1555442452.417725	27.000000
1555442452.517769	27.000000
1555442452.617691	27.000000
1555442452.717689	27.000000
1555442452.817694	27.000000
1555442452.917706	27.000000
1555442453.017742	27.000000
1555442453.117770	27.000000
1555442453.217694	27.000000
1555442453.317688	27.000000
1555442453.417694	27.000000
1555442453.517696	27.000000
1555442453.617692	27.000000
1555442453.717691	27.000000
1555442453.817691	27.000000
1555442453.917725	27.000000
1555442454.017699	27.000000
1555442454.117694	27.000000
1555442454.217701	27.000000
1555442454.317693	27.000000
1555442454.417811	27.000000
1555442454.517746	27.000000
1555442454.617694	27.000000
1555442454.717694	27.000000
1555442454.817698	27.000000
1555442454.917695	27.000000
1555442455.017697	27.000000
1555442455.117694	27.000000
1555442455.217698	27.000000
1555442455.317694	27.000000
1555442455.417614	27.000000
1555442455.517751	27.000000
1555442455.617669	27.000000
1555442455.717775	27.000000
1555442455.817764	27.000000
1555442455.917762	27.000000
1555442456.017751	27.000000
1555442456.117671	27.000000
1555442456.217668	27.000000
1555442456.317668	27.000000
1555442456.417615	27.000000
1555442456.517696	27.000000
1555442456.617691	27.000000
1555442456.717669	27.000000
1555442456.817505	27.000000
1555442456.917618	27.000000
1555442457.017753	27.000000
1555442457.117669	27.000000
1555442457.217752	27.000000
1555442457.317698	27.000000
1555442457.417694	27.000000
1555442457.517523	27.000000
1555442457.617609	27.000000
1555442457.717624	27.000000
1555442457.817613	27.000000
1555442457.917613	27.000000
1555442458.017611	27.000000
1555442458.117613	27.000000
1555442458.217535	27.000000
1555442458.317611	26.000000
1555442458.417533	26.000000
1555442458.517533	26.000000
1555442458.617616	26.000000
1555442458.717688	26.000000
1555442458.817614	26.000000
1555442458.917529	26.000000
1555442459.017494	26.000000
1555442459.117498	26.000000
1555442459.217499	26.000000
1555442459.317607	26.000000
1555442459.417613	26.000000
1555442459.517611	26.000000
1555442459.617609	26.000000
1555442459.717525	26.000000
1555442459.817474	26.000000
1555442459.917501	26.000000
1555442460.017504	26.000000
1555442460.117615	26.000000
1555442460.217536	26.000000
1555442460.317490	26.000000
1555442460.417279	26.000000
1555442460.517414	26.000000
1555442460.617281	26.000000
1555442460.717545	26.000000
1555442460.817466	26.000000
1555442460.917546	26.000000
1555442461.017272	26.000000
1555442461.117413	26.000000
1555442461.217344	26.000000
1555442461.317269	26.000000
1555442461.417528	26.000000
1555442461.517615	26.000000
1555442461.617475	26.000000
1555442461.717507	26.000000
1555442461.817337	26.000000
1555442461.917340	26.000000
1555442462.017326	26.000000
1555442462.117509	26.000000
1555442462.217615	26.000000
1555442462.317497	26.000000
1555442462.417298	26.000000
1555442462.517303	26.000000
1555442462.617357	26.000000
1555442462.717394	26.000000
1555442462.817269	26.000000
1555442462.917463	26.000000
1555442463.017328	26.000000
1555442463.117234	26.000000
1555442463.217239	26.000000
1555442463.317242	26.000000
1555442463.417213	26.000000
1555442463.517471	26.000000
1555442463.617274	26.000000
1555442463.717223	26.000000
1555442463.817201	26.000000
1555442463.917205	26.000000
1555442464.017191	26.000000
1555442464.117208	26.000000
1555442464.217226	26.000000
1555442464.317343	26.000000
1555442464.417232	26.000000
1555442464.517181	26.000000
1555442464.617104	26.000000
1555442464.717233	26.000000
1555442464.817228	26.000000
1555442464.917224	26.000000
1555442465.017360	26.000000
1555442465.117315	26.000000
1555442465.217096	26.000000
1555442465.317172	26.000000
1555442465.417168	26.000000
1555442465.517151	26.000000
1555442465.617204	26.000000
1555442465.717277	26.000000
1555442465.817172	26.000000
1555442465.917156	26.000000
1555442466.017073	26.000000
1555442466.117208	26.000000
1555442466.217126	26.000000
1555442466.317199	26.000000
1555442466.417207	26.000000
1555442466.517198	26.000000
1555442466.617103	26.000000
1555442466.717148	26.000000
1555442466.817127	26.000000
1555442466.917104	26.000000
1555442467.017205	26.000000
1555442467.117205	26.000000
1555442467.217131	26.000000
1555442467.317096	26.000000
1555442467.417173	26.000000
1555442467.517100	26.000000
1555442467.617094	26.000000
1555442467.717146	26.000000
1555442467.817146	26.000000
1555442467.917068	26.000000
1555442468.017028	26.000000
1555442468.117083	25.000000
1555442468.217085	25.000000
1555442468.317120	25.000000
1555442468.417017	25.000000
1555442468.517146	25.000000
1555442468.617043	25.000000
1555442468.717152	25.000000
1555442468.817070	25.000000
1555442468.917071	25.000000
1555442469.017043	25.000000
1555442469.117069	25.000000
1555442469.217120	25.000000
1555442469.317079	25.000000
1555442469.417018	25.000000
1555442469.517053	25.000000
1555442469.617010	25.000000
1555442469.717053	25.000000
1555442469.817004	25.000000
1555442469.917034	25.000000
1555442470.017131	25.000000
1555442470.117032	25.000000
1555442470.216985	25.000000
1555442470.316954	25.000000
1555442470.416944	25.000000
1555442470.517023	25.000000
1555442470.617079	25.000000
1555442470.717075	25.000000
1555442470.816992	25.000000
1555442470.916991	25.000000
1555442471.017078	25.000000
1555442471.116984	25.000000
1555442471.217004	25.000000
1555442471.317133	25.000000
1555442471.417055	25.000000
1555442471.516971	25.000000
1555442471.616971	25.000000
1555442471.716944	25.000000
1555442471.816945	25.000000
1555442471.917022	25.000000
1555442472.017044	25.000000
1555442472.117002	25.000000
1555442472.216965	25.000000
1555442472.317051	25.000000
1555442472.417025	25.000000
1555442472.516978	25.000000
1555442472.617130	25.000000
1555442472.717130	25.000000
1555442472.817056	25.000000
1555442472.916960	25.000000
1555442473.016935	25.000000
1555442473.116946	25.000000
1555442473.217002	25.000000
1555442473.317051	25.000000
1555442473.417083	25.000000
1555442473.516973	25.000000
1555442473.617000	25.000000
1555442473.717022	25.000000
1555442473.816985	25.000000
1555442473.916993	25.000000
1555442474.017004	25.000000
1555442474.117050	25.000000
1555442474.216889	25.000000
1555442474.316973	25.000000
1555442474.416944	25.000000
1555442474.516915	25.000000
1555442474.616889	25.000000
1555442474.717011	25.000000
1555442474.816962	25.000000
1555442474.917008	25.000000
1555442475.016915	25.000000
1555442475.116936	25.000000
1555442475.216993	25.000000
1555442475.316918	25.000000
1555442475.416977	25.000000
1555442475.517041	25.000000
1555442475.616963	25.000000
1555442475.716956	25.000000
1555442475.816928	25.000000
1555442475.916937	25.000000
1555442476.016906	25.000000
1555442476.116968	25.000000
1555442476.217014	25.000000
1555442476.316981	25.000000
1555442476.416871	25.000000
1555442476.516897	25.000000
1555442476.616805	25.000000
